	category	context	id	location	location_subtype	location_type	month	outcome_status	persistent_id
167	anti-social-behaviour		66580677	{'latitude': '52.629797', 'street': {'id': 883332, 'name': 'On or near Princess Road Backways'}, 'longitude': '-1.130272'}		Force	2018-07		
168	anti-social-behaviour		66580448	{'latitude': '52.627664', 'street': {'id': 883457, 'name': 'On or near Supermarket'}, 'longitude': '-1.149757'}		Force	2018-07		
169	anti-social-behaviour		66579840	{'latitude': '52.627664', 'street': {'id': 883457, 'name': 'On or near Supermarket'}, 'longitude': '-1.149757'}		Force	2018-07		
170	anti-social-behaviour		66580651	{'latitude': '52.626908', 'street': {'id': 882376, 'name': 'On or near Onslow Street'}, 'longitude': '-1.114064'}		Force	2018-07		
171	anti-social-behaviour		66579867	{'latitude': '52.624723', 'street': {'id': 882325, 'name': 'On or near Walnut Street'}, 'longitude': '-1.138335'}		Force	2018-07		
172	anti-social-behaviour		66579869	{'latitude': '52.628757', 'street': {'id': 883461, 'name': 'On or near Western Boulevard'}, 'longitude': '-1.143043'}		Force	2018-07		
173	anti-social-behaviour		66579879	{'latitude': '52.641932', 'street': {'id': 884323, 'name': 'On or near Montreal Road'}, 'longitude': '-1.123898'}		Force	2018-07		
174	anti-social-behaviour		66579880	{'latitude': '52.633680', 'street': {'id': 883402, 'name': 'On or near Supermarket'}, 'longitude': '-1.130225'}		Force	2018-07		
175	anti-social-behaviour		66579881	{'latitude': '52.637712', 'street': {'id': 883292, 'name': 'On or near Haymarket Bus Station'}, 'longitude': '-1.130751'}		Force	2018-07		
176	anti-social-behaviour		66579885	{'latitude': '52.628685', 'street': {'id': 883131, 'name': 'On or near Laurel Road'}, 'longitude': '-1.109979'}		Force	2018-07		
177	anti-social-behaviour		66579893	{'latitude': '52.637674', 'street': {'id': 883469, 'name': 'On or near Tudor Road'}, 'longitude': '-1.147819'}		Force	2018-07		
178	anti-social-behaviour		66579900	{'latitude': '52.632246', 'street': {'id': 883311, 'name': 'On or near York Street'}, 'longitude': '-1.129529'}		Force	2018-07		
179	anti-social-behaviour		66579053	{'latitude': '52.633018', 'street': {'id': 883123, 'name': 'On or near Melbourne Road'}, 'longitude': '-1.113674'}		Force	2018-07		
180	anti-social-behaviour		66579055	{'latitude': '52.633161', 'street': {'id': 883433, 'name': 'On or near Castle Street'}, 'longitude': '-1.140416'}		Force	2018-07		
181	anti-social-behaviour		66579059	{'latitude': '52.633145', 'street': {'id': 883365, 'name': 'On or near Granby Street'}, 'longitude': '-1.129511'}		Force	2018-07		
182	anti-social-behaviour		66573359	{'latitude': '52.629835', 'street': {'id': 883303, 'name': 'On or near Parking Area'}, 'longitude': '-1.133005'}		Force	2018-07		
183	anti-social-behaviour		66579804	{'latitude': '52.636256', 'street': {'id': 883316, 'name': 'On or near Wimbledon Street'}, 'longitude': '-1.125933'}		Force	2018-07		
184	anti-social-behaviour		66573358	{'latitude': '52.632783', 'street': {'id': 883484, 'name': 'On or near Norfolk Street'}, 'longitude': '-1.151520'}		Force	2018-07		
185	anti-social-behaviour		66573357	{'latitude': '52.642703', 'street': {'id': 884351, 'name': 'On or near Gas Street'}, 'longitude': '-1.131051'}		Force	2018-07		
186	anti-social-behaviour		66579824	{'latitude': '52.637069', 'street': {'id': 883413, 'name': 'On or near Supermarket'}, 'longitude': '-1.131414'}		Force	2018-07		
187	anti-social-behaviour		66580492	{'latitude': '52.628075', 'street': {'id': 883046, 'name': 'On or near St Stephens Road'}, 'longitude': '-1.113804'}		Force	2018-07		
188	anti-social-behaviour		66580487	{'latitude': '52.634195', 'street': {'id': 883502, 'name': 'On or near Glenfield Road East'}, 'longitude': '-1.150414'}		Force	2018-07		
189	anti-social-behaviour		66574273	{'latitude': '52.630156', 'street': {'id': 883478, 'name': 'On or near Ruding Road'}, 'longitude': '-1.147463'}		Force	2018-07		
190	anti-social-behaviour		66575832	{'latitude': '52.642641', 'street': {'id': 884320, 'name': 'On or near Taylor Road'}, 'longitude': '-1.122628'}		Force	2018-07		
191	anti-social-behaviour		66574613	{'latitude': '52.635767', 'street': {'id': 883291, 'name': 'On or near High Street'}, 'longitude': '-1.135267'}		Force	2018-07		
192	anti-social-behaviour		66580476	{'latitude': '52.633145', 'street': {'id': 883365, 'name': 'On or near Granby Street'}, 'longitude': '-1.129511'}		Force	2018-07		
193	anti-social-behaviour		66580472	{'latitude': '52.627126', 'street': {'id': 882309, 'name': 'On or near Eastern Boulevard'}, 'longitude': '-1.142455'}		Force	2018-07		
194	anti-social-behaviour		66580468	{'latitude': '52.623986', 'street': {'id': 882270, 'name': 'On or near Walton Street'}, 'longitude': '-1.150833'}		Force	2018-07		
195	anti-social-behaviour		66580465	{'latitude': '52.633347', 'street': {'id': 883387, 'name': 'On or near Berridge Street'}, 'longitude': '-1.135034'}		Force	2018-07		
196	anti-social-behaviour		66579609	{'latitude': '52.628685', 'street': {'id': 883131, 'name': 'On or near Laurel Road'}, 'longitude': '-1.109979'}		Force	2018-07		
197	anti-social-behaviour		66575833	{'latitude': '52.637407', 'street': {'id': 883409, 'name': 'On or near Supermarket'}, 'longitude': '-1.133343'}		Force	2018-07		
198	anti-social-behaviour		66580451	{'latitude': '52.626908', 'street': {'id': 882376, 'name': 'On or near Onslow Street'}, 'longitude': '-1.114064'}		Force	2018-07		
199	anti-social-behaviour		66579627	{'latitude': '52.636033', 'street': {'id': 883368, 'name': 'On or near Freeschool Lane'}, 'longitude': '-1.138424'}		Force	2018-07		
200	anti-social-behaviour		66580432	{'latitude': '52.635767', 'street': {'id': 883291, 'name': 'On or near High Street'}, 'longitude': '-1.135267'}		Force	2018-07		
201	anti-social-behaviour		66579635	{'latitude': '52.625325', 'street': {'id': 882469, 'name': 'On or near Draper Street'}, 'longitude': '-1.110284'}		Force	2018-07		
202	anti-social-behaviour		66579640	{'latitude': '52.620394', 'street': {'id': 882446, 'name': 'On or near Knighton Park Road'}, 'longitude': '-1.114564'}		Force	2018-07		
203	anti-social-behaviour		66579643	{'latitude': '52.643251', 'street': {'id': 884358, 'name': 'On or near Sports/recreation Area'}, 'longitude': '-1.138326'}		Force	2018-07		
204	anti-social-behaviour		66579644	{'latitude': '52.629348', 'street': {'id': 883343, 'name': 'On or near Museum Square'}, 'longitude': '-1.129040'}		Force	2018-07		
205	anti-social-behaviour		66579646	{'latitude': '52.627491', 'street': {'id': 883201, 'name': 'On or near Mill Hill Lane'}, 'longitude': '-1.118661'}		Force	2018-07		
206	anti-social-behaviour		66579648	{'latitude': '52.634765', 'street': {'id': 883470, 'name': 'On or near Tudor Close'}, 'longitude': '-1.147122'}		Force	2018-07		
207	anti-social-behaviour		66579651	{'latitude': '52.639335', 'street': {'id': 883362, 'name': 'On or near Gravel Street'}, 'longitude': '-1.133940'}		Force	2018-07		
208	anti-social-behaviour		66579652	{'latitude': '52.628804', 'street': {'id': 883331, 'name': 'On or near Rawson Street'}, 'longitude': '-1.129716'}		Force	2018-07		
209	anti-social-behaviour		66580077	{'latitude': '52.625527', 'street': {'id': 882472, 'name': 'On or near Dashwood Road'}, 'longitude': '-1.110945'}		Force	2018-07		
210	anti-social-behaviour		66580067	{'latitude': '52.632887', 'street': {'id': 883388, 'name': 'On or near Belvoir Street'}, 'longitude': '-1.131127'}		Force	2018-07		
211	anti-social-behaviour		66580072	{'latitude': '52.636256', 'street': {'id': 883316, 'name': 'On or near Wimbledon Street'}, 'longitude': '-1.125933'}		Force	2018-07		
212	anti-social-behaviour		66580074	{'latitude': '52.632783', 'street': {'id': 883484, 'name': 'On or near Norfolk Street'}, 'longitude': '-1.151520'}		Force	2018-07		
213	anti-social-behaviour		66580081	{'latitude': '52.632073', 'street': {'id': 883364, 'name': 'On or near Granby Street'}, 'longitude': '-1.126829'}		Force	2018-07		
214	anti-social-behaviour		66580086	{'latitude': '52.636790', 'street': {'id': 883288, 'name': 'On or near Haymarket'}, 'longitude': '-1.131360'}		Force	2018-07		
215	anti-social-behaviour		66580088	{'latitude': '52.633347', 'street': {'id': 883387, 'name': 'On or near Berridge Street'}, 'longitude': '-1.135034'}		Force	2018-07		
216	anti-social-behaviour		66580090	"{'latitude': '52.621799', 'street': {'id': 882359, 'name': ""On or near Mayor's Walk""}, 'longitude': '-1.124581'}"		Force	2018-07		
217	anti-social-behaviour		66580091	{'latitude': '52.631380', 'street': {'id': 883322, 'name': 'On or near Upper Brown Street'}, 'longitude': '-1.135338'}		Force	2018-07		
218	anti-social-behaviour		66580096	{'latitude': '52.635121', 'street': {'id': 883430, 'name': 'On or near High Street'}, 'longitude': '-1.139077'}		Force	2018-07		
219	anti-social-behaviour		66580109	{'latitude': '52.634769', 'street': {'id': 883525, 'name': 'On or near Bath Lane'}, 'longitude': '-1.142734'}		Force	2018-07		
220	anti-social-behaviour		66580115	{'latitude': '52.626100', 'street': {'id': 882498, 'name': 'On or near Abingdon Road'}, 'longitude': '-1.115350'}		Force	2018-07		
221	anti-social-behaviour		66580123	{'latitude': '52.625345', 'street': {'id': 882276, 'name': 'On or near Sheffield Street'}, 'longitude': '-1.148546'}		Force	2018-07		
222	anti-social-behaviour		66574272	{'latitude': '52.630684', 'street': {'id': 883373, 'name': 'On or near Dunkirk Street'}, 'longitude': '-1.128659'}		Force	2018-07		
223	anti-social-behaviour		66574616	{'latitude': '52.625345', 'street': {'id': 882276, 'name': 'On or near Sheffield Street'}, 'longitude': '-1.148546'}		Force	2018-07		
224	anti-social-behaviour		66574624	{'latitude': '52.626875', 'street': {'id': 882383, 'name': 'On or near Further/higher Educational Building'}, 'longitude': '-1.120476'}		Force	2018-07		
225	anti-social-behaviour		66574628	{'latitude': '52.639768', 'street': {'id': 883239, 'name': 'On or near Parking Area'}, 'longitude': '-1.131597'}		Force	2018-07		
226	anti-social-behaviour		66573364	{'latitude': '52.624424', 'street': {'id': 882275, 'name': 'On or near Stuart Street'}, 'longitude': '-1.150485'}		Force	2018-07		
227	anti-social-behaviour		66574291	{'latitude': '52.634049', 'street': {'id': 883378, 'name': 'On or near Colton Street'}, 'longitude': '-1.127765'}		Force	2018-07		
228	anti-social-behaviour		66574269	{'latitude': '52.625345', 'street': {'id': 882276, 'name': 'On or near Sheffield Street'}, 'longitude': '-1.148546'}		Force	2018-07		
229	anti-social-behaviour		66574579	{'latitude': '52.627335', 'street': {'id': 883048, 'name': 'On or near Skipworth Street'}, 'longitude': '-1.114705'}		Force	2018-07		
230	anti-social-behaviour		66574588	{'latitude': '52.636536', 'street': {'id': 883356, 'name': 'On or near Humberstone Gate'}, 'longitude': '-1.128602'}		Force	2018-07		
231	anti-social-behaviour		66574267	{'latitude': '52.635121', 'street': {'id': 883430, 'name': 'On or near High Street'}, 'longitude': '-1.139077'}		Force	2018-07		
232	anti-social-behaviour		66574892	{'latitude': '52.634765', 'street': {'id': 883470, 'name': 'On or near Tudor Close'}, 'longitude': '-1.147122'}		Force	2018-07		
233	anti-social-behaviour		66574894	{'latitude': '52.634765', 'street': {'id': 883470, 'name': 'On or near Tudor Close'}, 'longitude': '-1.147122'}		Force	2018-07		
234	anti-social-behaviour		66574898	{'latitude': '52.631392', 'street': {'id': 883371, 'name': 'On or near East Street'}, 'longitude': '-1.127064'}		Force	2018-07		
235	anti-social-behaviour		66574257	{'latitude': '52.622751', 'street': {'id': 882299, 'name': 'On or near Bisley Street'}, 'longitude': '-1.150355'}		Force	2018-07		
236	anti-social-behaviour		66574258	{'latitude': '52.627272', 'street': {'id': 882212, 'name': 'On or near Browning Street'}, 'longitude': '-1.152793'}		Force	2018-07		
237	anti-social-behaviour		66573988	{'latitude': '52.636972', 'street': {'id': 883467, 'name': 'On or near Tyrrell Street'}, 'longitude': '-1.151527'}		Force	2018-07		
238	anti-social-behaviour		66573990	{'latitude': '52.637712', 'street': {'id': 883292, 'name': 'On or near Haymarket Bus Station'}, 'longitude': '-1.130751'}		Force	2018-07		
239	anti-social-behaviour		66574296	{'latitude': '52.624661', 'street': {'id': 882419, 'name': 'On or near St James Terrace'}, 'longitude': '-1.114094'}		Force	2018-07		
240	anti-social-behaviour		66574930	{'latitude': '52.625201', 'street': {'id': 882420, 'name': 'On or near St James Road'}, 'longitude': '-1.114231'}		Force	2018-07		
241	anti-social-behaviour		66574931	{'latitude': '52.632993', 'street': {'id': 883396, 'name': 'On or near Nightclub'}, 'longitude': '-1.129633'}		Force	2018-07		
242	anti-social-behaviour		66574933	{'latitude': '52.626674', 'street': {'id': 882379, 'name': 'On or near Evington Road'}, 'longitude': '-1.116358'}		Force	2018-07		
243	anti-social-behaviour		66574935	{'latitude': '52.629778', 'street': {'id': 883285, 'name': 'On or near Brookhouse Avenue'}, 'longitude': '-1.121585'}		Force	2018-07		
244	anti-social-behaviour		66574936	{'latitude': '52.640715', 'street': {'id': 884342, 'name': 'On or near Wood Street'}, 'longitude': '-1.130854'}		Force	2018-07		
245	anti-social-behaviour		66575177	{'latitude': '52.627627', 'street': {'id': 883455, 'name': 'On or near Gaul Street'}, 'longitude': '-1.148325'}		Force	2018-07		
246	anti-social-behaviour		66580076	{'latitude': '52.636243', 'street': {'id': 883321, 'name': 'On or near Vestry Street'}, 'longitude': '-1.127810'}		Force	2018-07		
247	anti-social-behaviour		66575191	{'latitude': '52.626489', 'street': {'id': 882334, 'name': 'On or near Lower Hastings Street'}, 'longitude': '-1.129097'}		Force	2018-07		
248	anti-social-behaviour		66575192	{'latitude': '52.635006', 'street': {'id': 883394, 'name': 'On or near Nightclub'}, 'longitude': '-1.127066'}		Force	2018-07		
249	anti-social-behaviour		66575204	{'latitude': '52.629835', 'street': {'id': 883303, 'name': 'On or near Parking Area'}, 'longitude': '-1.133005'}		Force	2018-07		
250	anti-social-behaviour		66575206	{'latitude': '52.635005', 'street': {'id': 883219, 'name': 'On or near Jupiter Close'}, 'longitude': '-1.117284'}		Force	2018-07		
251	anti-social-behaviour		66575208	{'latitude': '52.639138', 'street': {'id': 883355, 'name': 'On or near Junior Street'}, 'longitude': '-1.137683'}		Force	2018-07		
252	anti-social-behaviour		66575210	{'latitude': '52.624424', 'street': {'id': 882275, 'name': 'On or near Stuart Street'}, 'longitude': '-1.150485'}		Force	2018-07		
253	anti-social-behaviour		66574621	{'latitude': '52.630212', 'street': {'id': 883271, 'name': 'On or near Nelson Street'}, 'longitude': '-1.124369'}		Force	2018-07		
254	anti-social-behaviour		66573660	{'latitude': '52.641646', 'street': {'id': 884340, 'name': 'On or near Yarmouth Street'}, 'longitude': '-1.131486'}		Force	2018-07		
255	anti-social-behaviour		66573655	{'latitude': '52.624424', 'street': {'id': 882275, 'name': 'On or near Stuart Street'}, 'longitude': '-1.150485'}		Force	2018-07		
256	anti-social-behaviour		66573354	{'latitude': '52.624935', 'street': {'id': 882443, 'name': 'On or near Lyme Road'}, 'longitude': '-1.109849'}		Force	2018-07		
257	anti-social-behaviour		66573349	{'latitude': '52.634369', 'street': {'id': 883214, 'name': 'On or near Pegasus Close'}, 'longitude': '-1.117533'}		Force	2018-07		
258	anti-social-behaviour		66573347	{'latitude': '52.635974', 'street': {'id': 883429, 'name': 'On or near Highcross Street'}, 'longitude': '-1.139045'}		Force	2018-07		
259	anti-social-behaviour		66573673	{'latitude': '52.631373', 'street': {'id': 883503, 'name': 'On or near Foxon Street'}, 'longitude': '-1.145474'}		Force	2018-07		
260	anti-social-behaviour		66575858	{'latitude': '52.636250', 'street': {'id': 883415, 'name': 'On or near Shopping Area'}, 'longitude': '-1.133691'}		Force	2018-07		
261	anti-social-behaviour		66576521	{'latitude': '52.636721', 'street': {'id': 883359, 'name': 'On or near Haymarket'}, 'longitude': '-1.132898'}		Force	2018-07		
262	anti-social-behaviour		66579871	{'latitude': '52.637674', 'street': {'id': 883469, 'name': 'On or near Tudor Road'}, 'longitude': '-1.147819'}		Force	2018-07		
263	anti-social-behaviour		66575497	{'latitude': '52.633145', 'street': {'id': 883365, 'name': 'On or near Granby Street'}, 'longitude': '-1.129511'}		Force	2018-07		
264	anti-social-behaviour		66575498	{'latitude': '52.629293', 'street': {'id': 1319949, 'name': 'On or near Bede Park'}, 'longitude': '-1.144983'}		Force	2018-07		
265	anti-social-behaviour		66575519	{'latitude': '52.633879', 'street': {'id': 883358, 'name': 'On or near Horsefair Street'}, 'longitude': '-1.132821'}		Force	2018-07		
266	anti-social-behaviour		66575524	{'latitude': '52.632246', 'street': {'id': 883311, 'name': 'On or near York Street'}, 'longitude': '-1.129529'}		Force	2018-07		
267	anti-social-behaviour		66574289	{'latitude': '52.626875', 'street': {'id': 882383, 'name': 'On or near Further/higher Educational Building'}, 'longitude': '-1.120476'}		Force	2018-07		
